id,bn_runmean_cos,bn_runmean_l1_neg,bn_runvar_logcos,bn_affine_cosine,member_sac,member_cka,member_margin_spearman,member_pred_agree,test_sac,test_cka,test_margin_spearman,test_pred_agree,cutmix_sac,cutmix_cka,cutmix_margin_spearman,cutmix_pred_agree,aug_delta_logit_cos,aug_class_delta_p10,aug_class_delta_p50,aug_class_delta_iqr_neg,aug_change_agreement,aug_label_agreement,member_ddv,test_ddv,cutmix_ddv,member_sac_w,test_sac_w,member_sac_hc,test_sac_hc,boundary_pred_agree,boundary_sac,layer1_cos,layer2_cos,layer3_cos,layer4_cos,layer_cos_mean,layer_cos_min,jacobian_cos
104,0.9998481533237525,-0.0002758004702627659,0.9999115690503491,0.9999999999999949,0.9999985937408858,0.9967485686930324,0.9584255516063879,1.0,0.9900746460377424,0.9959619691557546,0.9885638501409625,0.9625,0.9776095923997932,0.99164813401137,0.9400567645141912,0.9155,0.9830194602065089,0.9786379333912358,0.9834980793124092,-0.0048298755123389325,1.0,1.0,0.9999983310699463,0.9994944334030151,0.997541069984436,,0.9782896097670599,0.9999999987813832,0.9999999844309487,0.915,0.9762439721296212,0.999832981482891,0.9995595808118667,0.9987685181545235,0.9985792183292044,0.9991850746946214,0.9985792183292044,0.9558179378509521
105,0.46340820456981,-0.016913140192627907,0.2570216999085324,0.9630416711221002,0.999999999999998,0.9999999999971537,0.999999987999997,1.0,0.9999999999918077,0.9999999999963447,0.9999999939999985,1.0,0.9999999999853627,0.9999999999916286,0.9999999894999974,1.0,0.9999999999017377,0.9999999998720925,0.999999999905097,-3.285660632457166e-11,1.0,1.0,1.0,1.0,1.0,,0.9999999999810165,0.999999999999999,0.9999999999999988,1.0,0.9999999999792187,0.7750303135887746,0.7764551174446129,0.6467904205960582,0.1845414128710435,0.5957043161251223,0.1845414128710435,0.999999076128006
106,0.11898275397736925,-0.5738759636878967,0.14857879597529497,0.6221540405221324,0.1898115328470401,0.3162406762214075,0.1303775275943819,0.343,0.24924395451694836,0.3583397084159335,0.21424317256079314,0.335,0.20956636371718215,0.2624818023621277,0.026043156510789128,0.1505,0.02536059685936353,-0.022344680759505162,0.021930294341194558,-0.04874302739349014,0.742,0.335,0.9400052428245544,0.9432679414749146,0.8784452080726624,,0.23859292525060544,0.2873456005171191,0.4641401003262036,0.135,0.25572709316290426,0.7722446488077699,0.7605711841016279,0.6951466891171656,0.32000703792990326,0.6369923899891166,0.32000703792990326,0.01515644509345293
107,0.46006799586540154,-0.026108507066965103,0.4820402131624713,0.947821487780321,0.6218018274830854,0.636109772011713,0.40741606035401506,0.7475,0.701523343769054,0.7169659639433349,0.6085456551364138,0.715,0.5886023828687251,0.6790724989961086,0.4016499419124855,0.5065,0.22661979363149407,0.149951978966044,0.22496606362099508,-0.09441905579045032,0.8845,0.746,0.9570809602737427,0.9713453650474548,0.928142786026001,,0.593407193912425,0.8594252431479159,0.8809547337712818,0.305,0.45692604035330775,0.8269572385575029,0.7852699471918756,0.6573953190383548,0.22182834981788774,0.6228627136514053,0.22182834981788774,0.42245426774024963
108,0.993712027188984,-0.00211641239002347,0.998759897831567,0.9996254457645509,0.9972640306752913,0.9378463188818327,0.593916443979111,0.9985,0.8496611232106033,0.927516012897962,0.8640953205238301,0.83,0.7357295050844198,0.8579361000698102,0.6326294451573613,0.6705,0.6781454432572019,0.6311973349048307,0.683235341837465,-0.046092407209146646,0.999,1.0,0.9994698166847229,0.9931490421295166,0.9693237543106079,,0.6882565142522588,0.999964551239624,0.9994713491799269,0.455,0.6721160919236074,0.9982126205032501,0.9946256662066941,0.9804454767050649,0.9701666953565918,0.9858626146929002,0.9701666953565918,0.7273346781730652
109,0.4611690793398524,-0.017103297635912895,0.2974613485299895,0.9610919777345793,0.9999999999999987,0.9999999999972541,0.9999999909999977,1.0,0.9999999999927359,0.9999999999963374,0.9999999969999992,1.0,0.9999999999860444,0.9999999999917738,0.999999987999997,1.0,0.9999999999003383,0.9999999998657965,0.9999999999089557,-3.223976641208992e-11,1.0,1.0,0.9999999403953552,1.0000001192092896,1.0,,0.9999999999833489,0.9999999999999989,0.9999999999999987,1.0,0.9999999999770072,0.7844901705012183,0.7814163953381612,0.6302014103881332,0.17967465569555835,0.5939456579807677,0.17967465569555835,0.9999995827674866
110,0.9995569866467179,-0.001533939503133297,0.9996300665071771,0.9999253802192948,0.9999973840226939,0.9925287307958351,0.9022565945641486,1.0,0.9818570515489139,0.9912774304052492,0.9776230349057587,0.9485,0.962505776362379,0.9824585631853823,0.9008261042065261,0.8895,0.9607349698490314,0.9527643730943403,0.9618632550074767,-0.008755700445018721,1.0,1.0,0.9999952912330627,0.9990472197532654,0.995414674282074,,0.9564576187886805,0.9999999737846376,0.9999999314729665,0.77,0.9514931933213701,0.9998192782215161,0.9994662174778202,0.9981565284138613,0.9970089155521913,0.9986127349163472,0.9970089155521913,0.9324169158935547
111,0.4792465142636218,-0.01806766912341118,0.3546169965148505,0.9603295187779975,0.9999932875408922,0.869461814673595,0.3769978992494748,1.0,0.7550995973409603,0.8157675273037973,0.775543387885847,0.789,0.5054295621334786,0.625874027887469,0.4730521797630449,0.537,0.0901125611320303,0.007061341831156807,0.09311667260290438,-0.09374054194411975,1.0,1.0,0.9999865889549255,0.987217366695404,0.9385756254196167,,0.46477187970486206,0.9999993015242196,0.9989579568122531,0.355,0.3086931712564721,0.8105691036705982,0.7750633724941628,0.6168218565103002,0.18725511168026543,0.5974273610888317,0.18725511168026543,0.3118724077939987
112,0.5035808938505582,-0.020278841257095337,0.43427255262956155,0.9609210917536588,0.9999926166661165,0.8651066503860756,0.38896472374118096,1.0,0.7523153588797044,0.8146332167737811,0.7905540071385018,0.778,0.5163737631661828,0.6270873809618795,0.45381809345452334,0.525,0.07675262016031435,-0.006669693751328303,0.07915739826734623,-0.08659892347927133,1.0,1.0,0.9999851584434509,0.9866939187049866,0.9404891729354858,,0.4608355392790098,0.9999993551980974,0.9993326964974919,0.345,0.29422666861237384,0.8456752610627561,0.7870017864552938,0.6243996431175912,0.1858704673081719,0.6107367894859532,0.1858704673081719,0.29747289419174194
113,0.20646564844956813,-0.7862781882286072,0.1633168602605006,0.6379373626775338,0.3710751203022988,0.47257461422374997,0.26958199939549987,0.541,0.4294032378846218,0.5331084489064519,0.44476565869141466,0.5185,0.28987551669773437,0.39531303213843694,0.11279496419874105,0.261,0.05118411840678198,0.0032895299332794136,0.050408301168315836,-0.05456512070779533,0.7925,0.5575,0.9671216607093811,0.9700651168823242,0.8971274495124817,,0.3219996307004664,0.541546014213559,0.8039749962392333,0.215,0.26910476126753974,0.8218870373213367,0.800549290434447,0.7024016295387789,0.30263912485699956,0.6568692705378906,0.30263912485699956,0.057347895577549934
114,0.9968538791896622,-0.001492346404120326,0.9987464588358264,0.9997446890065949,0.9993129775269679,0.9476213063250326,0.5927428061857015,0.9995,0.8692031234302938,0.9360369699704466,0.8750674632668658,0.849,0.7897612736449178,0.8830055579501599,0.6497374249343563,0.7,0.747184340001282,0.7035641760441894,0.7487777072032782,-0.03356845440011036,0.9985,0.9995,0.9997938275337219,0.993541955947876,0.9721968770027161,,0.7215162585319482,0.9999919921991444,0.9999693532224571,0.56,0.7369652139829144,0.9985761677635642,0.9957980383297841,0.981722969353175,0.9761556992664123,0.9880632186782339,0.9761556992664123,0.7736515998840332
115,0.9967880808004232,-0.001506612403318286,0.9983696778657082,0.9997624026247623,0.9996275778920377,0.9509842513150063,0.6328880452220113,1.0,0.8735448139255217,0.94018489214507,0.8746939691734923,0.8555,0.8122717322634548,0.8914600816261282,0.6655938388984597,0.718,0.7633905120365064,0.7225217075297808,0.7672574824042959,-0.04207205317665774,0.9995,1.0,0.9998233318328857,0.9943548440933228,0.9738003611564636,,0.7401996791392207,0.9999966233051925,0.9996816033408049,0.585,0.7599437889400826,0.99836412877994,0.9965290935773266,0.9846300861276395,0.9784837022400711,0.9895017526812443,0.9784837022400711,0.7836468815803528
116,0.4849055172334041,-0.016742035746574402,0.4659954880035592,0.9636035129343468,0.9999999999999977,0.9999999999972342,0.9999999909999977,1.0,0.9999999999922536,0.9999999999963128,0.9999999924999982,1.0,0.9999999999843117,0.9999999999917275,0.9999999864999967,1.0,0.9999999999011301,0.9999999998707465,0.9999999999079303,-3.0719204957563306e-11,1.0,1.0,0.9999999403953552,1.0,1.0,,0.9999999999802258,0.9999999999999988,0.9999999999999988,1.0,0.9999999999803133,0.7996498712252411,0.7788207360220916,0.6343274349584186,0.19045563088516795,0.6008134182727298,0.19045563088516795,0.9999998807907104
117,0.30330580503467686,-0.1581590473651886,0.29838278955222175,0.7695464394883461,0.17170966185283967,0.3206829000151373,0.07998806149701537,0.322,0.23564689511641487,0.37470338734790515,0.22687200871800217,0.349,0.18075306421127854,0.2374669513819154,0.05574992293748073,0.1325,0.019941189725567583,-0.02665348492294964,0.02016130461721355,-0.045907678594851,0.6975,0.3175,0.9450595378875732,0.9461740851402283,0.876457154750824,,0.1695788536591324,0.3065501945057522,0.48390946983438293,0.135,0.20097893746320622,0.7573932857583606,0.7609075644840484,0.7089723767351437,0.29419974791298104,0.6303682437226334,0.29419974791298104,0.02063935063779354
118,0.4774632934966325,-0.01917250268161297,0.40326021251983807,0.9617132536195202,0.9999919678953838,0.867380447083905,0.3868801387200347,1.0,0.7494686573422215,0.8137640174451605,0.7745355856338965,0.797,0.493738800087528,0.6227132297826423,0.45840232260058067,0.524,0.07358686349882566,-0.019971796299327785,0.07460146902340525,-0.0782537727378643,1.0,1.0,0.9999866485595703,0.9865367412567139,0.9401195049285889,,0.44316095850090614,0.9999996036682905,0.9998400243894023,0.35,0.30743577238406017,0.7840465440600826,0.7930278187758409,0.6191497555582339,0.18438982940921037,0.595153486950842,0.18438982940921037,0.3137176036834717
119,0.13432515425275246,-0.6190466284751892,0.15014017959819292,0.61426961481396,0.1320790476376023,0.30960232316596287,0.11923492330873083,0.2275,0.1960001180182322,0.36768631056230083,0.1068604092151023,0.226,0.26339674692193266,0.30930676691097053,0.02415679803919951,0.1385,0.028330015609744866,-0.02147177517097091,0.02948575914789641,-0.05014201839012067,0.6985,0.209,0.9353765249252319,0.9298699498176575,0.8711988925933838,,0.24055143831028297,0.22752544906047967,0.2659636768063084,0.135,0.2725157976175295,0.808371120575965,0.7846035266689653,0.6915969884905141,0.321665313456794,0.6515592372980596,0.321665313456794,0.03275467315688729
120,0.006514819671808698,-0.6295102834701538,0.13952232706891524,0.6154904482528722,0.02971923341986244,0.19918869634539113,0.044930300232575056,0.065,0.048191962178603165,0.231496060666303,0.018761946190486548,0.0655,0.22914441572015035,0.18926754090197911,-0.02484189171047293,0.0575,0.012068647364200453,-0.02698244250064407,0.011620007302919861,-0.04426652364788312,0.7335,0.071,0.9133865237236023,0.8978366255760193,0.829352617263794,,0.11024437453842886,0.05473806413787222,0.06851267833083774,0.03,0.10911662086172313,0.8196922691019914,0.7536554156501091,0.6367539107996476,0.2283428201447399,0.609611103924122,0.2283428201447399,0.0100995316170156
121,0.9966331297449353,-0.0014700613683089614,0.9995669767801337,0.9997778331618435,0.999512961385892,0.9599021298742771,0.6289099782274945,1.0,0.8797250745935133,0.9471382068578333,0.888912684228171,0.8555,0.7981962483360759,0.8943854711812086,0.6839532764883192,0.711,0.7784962718009908,0.739130782729466,0.7809928156897755,-0.03283980068707515,1.0,0.9995,0.9998947978019714,0.9941645264625549,0.9752798080444336,,0.7425950618350687,0.99999919138707,0.9986672627141484,0.635,0.7675685178639734,0.9987360100706142,0.9967519132704307,0.9857022926291659,0.9822250876546255,0.990853825906209,0.9822250876546255,0.7907739877700806
122,0.351865517288643,-0.1324828416109085,0.26460849320494406,0.7551520826319409,0.4138855261948443,0.5532832570754072,0.27157913289478325,0.555,0.5164887724142563,0.6255380120137477,0.39302923425730857,0.555,0.4691281750677089,0.5729055506110133,0.2635043143760786,0.3825,0.13020422527944436,0.06026737528935958,0.13058026999533465,-0.07721676200195243,0.8395,0.5455,0.9354234337806702,0.9474124908447266,0.9021191000938416,,0.4645008350215039,0.6492924618380658,0.6757384986389965,0.235,0.3770279560608632,0.8168505880838262,0.7987735104907406,0.6968622103396989,0.2523129542692644,0.6411998157958825,0.2523129542692644,0.2900694012641907
123,0.4926265699184403,-0.01661100797355175,0.3101049481731442,0.9600734742777186,0.9999999999999992,0.9999999999972864,0.9999999924999982,1.0,0.9999999999925006,0.9999999999962554,0.9999999954999989,1.0,0.999999999985972,0.999999999991718,0.9999999894999974,1.0,0.9999999999011382,0.999999999870421,0.9999999999070459,-3.1635360997483986e-11,1.0,1.0,1.0,1.0,1.0,,0.9999999999820761,0.9999999999999989,0.9999999999999991,1.0,0.9999999999806592,0.7550083564902512,0.7797872501372506,0.639335975501484,0.1769376518367739,0.58776730849144,0.1769376518367739,0.9999995827674866
124,0.9999999999997222,-0.0,0.9999999999974046,0.9999999999999949,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999991712,0.9999999999989292,0.9999999999991911,-1.9373391779708982e-13,1.0,1.0,1.0,1.0000001192092896,1.0,,0.9999999999999996,0.9999999999999989,0.999999999999999,1.0,0.9999999999999962,0.9999999999985578,0.9999999999981359,0.9999999999970457,0.9999999999999912,0.9999999999984326,0.9999999999970457,1.0
125,0.4575360501495761,-0.07443534582853317,0.2261027115047085,0.9188842232063842,0.9998614527570471,0.811272284377738,0.45798076699519175,1.0,0.7522304148258874,0.7908836384402192,0.7788402567100642,0.7945,0.4974752891787648,0.6078402008048149,0.38225175856293964,0.514,0.15057845692570304,0.07340191558425532,0.1495775630144556,-0.0852643160168919,1.0,1.0,0.9999136328697205,0.9875847697257996,0.9398438930511475,,0.48251527249635795,0.9999679091152757,0.999026504781924,0.355,0.3388522886952315,0.7709614857246807,0.7609614582241022,0.6277528770186749,0.21380626062953056,0.593370520399247,0.21380626062953056,0.34309084713459015
126,0.21286353629347807,-0.39717620611190796,0.1716484522556809,0.6281369982061191,0.07308920055340602,0.24660236517020198,0.03645292211323053,0.1325,0.11279323564094877,0.2875703303979172,0.059335444333861086,0.1245,0.24570019866721676,0.22962049652145297,0.02505979676494919,0.089,0.025771972183402974,-0.016932322691777465,0.022986187164928527,-0.03991933841556975,0.688,0.1275,0.9202123284339905,0.9123119711875916,0.8435543179512024,,0.16383348279803991,0.10361361114164375,0.14381266021490954,0.045,0.15885402629618614,0.8221842780151172,0.7713457799611889,0.6696173582568539,0.24340894078573597,0.626639089254724,0.24340894078573597,0.023038541432470083
127,0.2183565265199627,-0.3183252215385437,0.15903663326640344,0.6270916895857442,0.19260629672850532,0.43730167829894506,0.10807644001911,0.3025,0.2749703359547179,0.5053251430840628,0.13872594018148504,0.3165,0.35311579193079967,0.44960402828953666,0.1338377404594351,0.2175,0.0594459115849713,0.0067698839554531124,0.05474823633622748,-0.06842291348261145,0.7565,0.2925,0.8405881524085999,0.8457229137420654,0.7997543811798096,,0.3082457969267881,0.3061377601783005,0.34843131810939093,0.09,0.3115659175100819,0.8168770210755875,0.7792932541073614,0.7027652788522266,0.31984885601918206,0.6546961025135893,0.31984885601918206,0.07833289355039597
128,0.48385375896560295,-0.06435716152191162,0.37559514883595574,0.949823209802003,0.9307275339902096,0.7633939129867167,0.4428291447072862,0.9615,0.7404371208082063,0.763223159234548,0.7802783190695798,0.78,0.5096311247094427,0.6020308684270816,0.4128572352143088,0.5145,0.10833068992976325,0.052450010165380194,0.11113804445092493,-0.07293945857067893,0.9805,0.9575,0.9978245496749878,0.9867850542068481,0.9419228434562683,,0.47285159205660376,0.9827758781490252,0.9960176393857088,0.33,0.3220821122754107,0.8457955338063976,0.7944171509941257,0.6626258639183435,0.24530167817881238,0.6370350567244198,0.24530167817881238,0.326608806848526
129,0.47358666478324424,-0.016973666846752167,0.22774558999987676,0.9613360762157714,0.9999999999999983,0.9999999999972572,0.9999999939999985,1.0,0.9999999999919696,0.9999999999962876,0.9999999969999992,1.0,0.9999999999855325,0.9999999999917765,0.9999999849999962,1.0,0.9999999999007694,0.9999999998691456,0.9999999999077424,-3.366928957859727e-11,1.0,1.0,0.9999999403953552,1.0,1.0,,0.9999999999801944,0.9999999999999991,0.9999999999999988,1.0,0.9999999999831843,0.756755687428499,0.7709445385387329,0.6245339057231827,0.18326175448644977,0.583873971544216,0.18326175448644977,0.9999997019767761
130,0.5041654562234651,-0.016011876985430717,0.3695914511366876,0.9620573758145686,0.999393836084818,0.8598462540686951,0.2854452683613171,0.9995,0.7317990798792208,0.8096026600574449,0.7629379307344827,0.7805,0.4828286974332182,0.6144889420184915,0.4109103307275827,0.5025,0.12572962305485597,0.052148337254665486,0.12836624064271662,-0.09793157585853522,0.9995,0.9995,0.9998221397399902,0.9869377017021179,0.9292545318603516,,0.4432932866821354,0.9999788097848361,0.997951512478095,0.345,0.33218423597758256,0.7877365732230317,0.7785275974698765,0.6211107880761333,0.1842411436098448,0.5929040255947216,0.1842411436098448,0.31918559968471527
131,0.4564247956762035,-0.03077114187180996,0.17880065219805727,0.9470360924287541,0.9994626615745529,0.7127019963609074,0.3228007572001893,0.9995,0.7446541069524601,0.6153025926450387,0.7717056639264159,0.7855,0.4528866625429671,0.46934922957141295,0.3572511368127842,0.488,0.10092288889193231,0.051086147528331426,0.1033721582870456,-0.04911297204163563,1.0,1.0,0.9996994137763977,0.9848461747169495,0.9290584921836853,,0.4593809142734741,0.998056255115427,0.993361618337234,0.345,0.29919392519387494,0.7930520524772225,0.7908990074409172,0.6631323609303187,0.23956344394416715,0.6216617161981564,0.23956344394416715,0.20588701218366623
132,0.42984579783048027,-0.02807881124317646,0.20379046489221675,0.9449245732886896,0.9999937115198887,0.856911935874094,0.21597465749366437,1.0,0.6327488617804283,0.7552909560034128,0.6638189934547484,0.6965,0.4207133160341702,0.5342908582337865,0.3270694492673623,0.4235,-0.013394453263522479,-0.11480921440835129,-0.014988057611853208,-0.13772842672895996,0.8665,0.8665,0.9999884366989136,0.9753353595733643,0.9107127785682678,,0.4178308713795683,0.9999996148921526,0.9711398430954121,0.345,0.26490505275827525,0.7916787298877817,0.792167540414457,0.6712570222156521,0.1788831739318369,0.6084966166124319,0.1788831739318369,0.20868966728448868
133,0.4538771068706274,-0.02603684738278389,0.35884074997519183,0.9218870049754764,0.628620869452608,0.6596424308082085,0.4059918654979664,0.7485,0.7059496523006242,0.7441724698029483,0.5947241176810294,0.7155,0.583864703498908,0.6783556600101143,0.3798943219735805,0.4975,0.22708106343708223,0.1376024990239163,0.22732904992879993,-0.10703329517011864,0.8875,0.7545,0.9511150121688843,0.9651092886924744,0.9148029685020447,,0.638267283928241,0.8639325484755942,0.8702709155069703,0.29,0.4857004482084363,0.8251514415216725,0.8025302299886099,0.6839253762582446,0.22244011817582762,0.6335117914860886,0.22244011817582762,0.4122381955385208
134,0.1622906302213238,-0.47663071751594543,0.15204200988102712,0.6200581110924981,0.12847762311890235,0.3521492358877321,0.0633105668276417,0.208,0.19840158810772984,0.4212547199883057,0.10508854427213607,0.226,0.285891070999721,0.3626520593873154,0.044886671221667805,0.139,0.03863498466513907,-0.016284253802331145,0.03529194874286112,-0.05505678229468463,0.73,0.2045,0.8542519807815552,0.8530601263046265,0.799774706363678,,0.24048339415255732,0.21471107997959313,0.24080717156676917,0.13,0.2666579854276597,0.8015789908037393,0.7813681777934149,0.6977111516173261,0.347445059488349,0.6570258449257074,0.347445059488349,0.037065425887703896
135,0.5174175102103236,-0.019684918224811554,0.4819514174150439,0.9589796874825065,0.9999924813284665,0.8659315163505898,0.40055243813810953,1.0,0.7488052527104864,0.8145078170928652,0.7827765336941335,0.785,0.5120282644541326,0.6234081795100861,0.4420864675216169,0.5365,0.07085023714075203,-0.012131992439646818,0.06880003465900308,-0.09522350209808626,1.0,1.0,0.9999849200248718,0.9873056411743164,0.937926173210144,,0.43927065382960806,0.9999984187734687,0.9997082672689446,0.355,0.3021096138295843,0.8098574804291417,0.7669601275586938,0.6294289327943557,0.19022490840244258,0.5991178622961585,0.19022490840244258,0.3333265334367752
136,0.9983687521841604,-0.0012057328131049871,0.9999139238318855,0.9999999999999949,0.9999973285365703,0.9907735396321614,0.9368824187206046,1.0,0.9846375715009933,0.9887541797686554,0.983699579924895,0.958,0.9666827989816196,0.9733869760656644,0.9159521784880447,0.8955,0.9534619408777791,0.9435678858794215,0.954337492194071,-0.010714793517723753,1.0,1.0,0.9999940991401672,0.9993272423744202,0.9960976839065552,,0.9646232636711455,0.9999999968580837,0.9999998048632991,0.84,0.9564632909517651,0.9999024377374304,0.9995477679527148,0.99837595816033,0.9909859853759645,0.99720303730661,0.9909859853759645,0.9368128776550293
137,0.4315483049867149,-0.033477965742349625,0.4725044791874396,0.9326654709931081,0.5831716781130496,0.6071641855762475,0.38806560251640065,0.702,0.6731384311410668,0.6814508229918572,0.5622122155530539,0.6965,0.5501180892629871,0.6325660969247167,0.3518756004689001,0.4735,0.19974546874219087,0.11470411784347881,0.19520173674554675,-0.11942890858286087,0.8855,0.707,0.9518188238143921,0.9674796462059021,0.9248035550117493,,0.5789049234062078,0.8287833817230853,0.863512577050376,0.285,0.4343458039687556,0.83117014892944,0.7878737652703428,0.6656331820212859,0.2256420637230022,0.6275797899860177,0.2256420637230022,0.3904663026332855
138,0.9999999999997222,-0.0,0.9999999999974046,0.9999999999999949,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999991712,0.9999999999989292,0.9999999999991911,-1.9373391779708982e-13,1.0,1.0,1.0,1.0000001192092896,1.0,,0.9999999999999996,0.9999999999999989,0.999999999999999,1.0,0.9999999999999962,0.9999999999985578,0.9999999999981359,0.9999999999970457,0.9999999999999912,0.9999999999984326,0.9999999999970457,1.0
139,0.26633288894962015,-0.21922244131565094,0.1668653764661436,0.6362818864425709,0.24440794318166564,0.5018146019895916,0.16569185492296373,0.3605,0.3502343460879153,0.5866117720156935,0.19670180217545055,0.3945,0.39379959321170654,0.5144110122385711,0.1441937475484369,0.266,0.0910962611238937,0.018983359210144924,0.09222188179399751,-0.08135444001413387,0.771,0.364,0.8501430749893188,0.8556934595108032,0.8158575892448425,,0.39555349282281144,0.3819555543161189,0.4243184536118128,0.14,0.3552800670113105,0.8270265569103722,0.790725893886973,0.6993579389617175,0.3017697247100386,0.6547200286172754,0.3017697247100386,0.13958802819252014
140,0.9966426970215324,-0.001481465995311737,0.9990865973328241,0.9997767572661422,0.9993278751046328,0.9601755345724807,0.6306381511595378,0.9995,0.8928032410059606,0.9481887783762594,0.895079515769879,0.8785,0.793721112860067,0.8936149748589726,0.7083204195801049,0.718,0.778343959230807,0.7428675188286425,0.7776253216416474,-0.0353906121560259,0.9995,1.0,0.9998776316642761,0.9937358498573303,0.9764047861099243,,0.7738958583738894,0.999999567167235,0.9999979860261082,0.625,0.7912336989094969,0.9990292517701657,0.9965766628663243,0.9855216803568878,0.9837732459098125,0.9912252102257977,0.9837732459098125,0.776874840259552
141,0.46402904626708913,-0.015567608177661896,0.2962740081692867,0.9576266529930817,0.9987639184392093,0.8631622407279359,0.48252584013146005,1.0,0.780638996974847,0.8245868136744077,0.7979409059852265,0.7975,0.5714990183736173,0.669397564573672,0.4297421964355491,0.5325,0.15736355262813967,0.0891874826811199,0.1553601892979099,-0.07661040327092287,1.0,1.0,0.9992916584014893,0.984167754650116,0.9386240839958191,,0.5643418022326813,0.9987677164669931,0.9992457298710401,0.35,0.38974219784942116,0.7712070579733995,0.7756139319858524,0.6355855269948548,0.19462304692407775,0.5942573909695461,0.19462304692407775,0.34331706166267395
142,0.45683211550541325,-0.017616545781493187,0.3214219288926381,0.9626893845059044,0.9977625404776375,0.8447271270435208,0.3519470499867625,0.999,0.716409268004315,0.8022401190016472,0.750817471704368,0.7595,0.4910597896496934,0.6328161686718788,0.3874144508536127,0.497,0.13114633560643532,0.05012157680107507,0.13606722121851073,-0.08337868469199503,0.9985,0.9985,0.9994612336158752,0.986411988735199,0.9275462627410889,,0.4172416079200457,0.99867423135075,0.9915873419821696,0.34,0.34080343976893973,0.8028296736908281,0.7882637043166882,0.6232153533161028,0.19241139888755907,0.6016800325527945,0.19241139888755907,0.3164510726928711
143,0.29812623859042375,-0.1604505032300949,0.2817105987923122,0.7697958332782036,0.17594470198228163,0.32100852837653937,0.12614554503638625,0.33,0.2302441564065649,0.3735392756135135,0.2175736683934171,0.3275,0.1773116395787153,0.23847209701902092,0.015630704407676103,0.139,0.03239971590264624,-0.0073300973717723246,0.035050176666493835,-0.04289029818139754,0.705,0.3205,0.9471560120582581,0.9468610882759094,0.8756495118141174,,0.17362450598955842,0.31465036440937566,0.5078746361340033,0.16,0.18202900960889706,0.7618289320075499,0.7520043554256356,0.7126964848155979,0.29525677154761565,0.6304466359490998,0.29525677154761565,0.01639316976070404
144,0.020004446230716344,-0.6572268605232239,0.14647647430690658,0.614544830353419,0.09343010875792357,0.27791644469338284,0.035097095774273945,0.1505,0.146364612311508,0.3313299613225074,0.05405754451438613,0.156,0.23172642270499358,0.2808522748972932,0.013509465377366345,0.094,0.01558640080234081,-0.022940797530867058,0.009762087778062563,-0.04841648126698871,0.68,0.143,0.9122746586799622,0.9025636315345764,0.8509111404418945,,0.20659391053516632,0.1374325541990497,0.18405070374527321,0.105,0.20662253377250053,0.8392274808089629,0.8078612501772363,0.6837344333298851,0.3011114699672744,0.6579836585708397,0.3011114699672744,0.01750754239037633
145,0.9999999999997222,-0.0,0.9999999999974046,0.9999999999999949,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999991712,0.9999999999989292,0.9999999999991911,-1.9373391779708982e-13,1.0,1.0,1.0,1.0000001192092896,1.0,,0.9999999999999996,0.9999999999999989,0.999999999999999,1.0,0.9999999999999962,0.9999999999985578,0.9999999999981359,0.9999999999970457,0.9999999999999912,0.9999999999984326,0.9999999999970457,1.0
146,0.4651153035446161,-0.02000775933265686,0.6325124085077828,0.9463932969102925,0.6670175171624722,0.6720710641837132,0.4431712362928091,0.7885,0.7258616053296129,0.751416618846846,0.6490613102653275,0.7345,0.6008456808353471,0.6895877356607669,0.387619323904831,0.521,0.25013331024988256,0.16311610166459672,0.2553568201954819,-0.10041458959669214,0.903,0.789,0.956536591053009,0.9714424014091492,0.91939777135849,,0.6324049557321316,0.8790232888872075,0.8869987411010828,0.285,0.48278464415547373,0.8337174061870285,0.7961156346245579,0.6716180065358803,0.21794004676589454,0.6298477735283403,0.21794004676589454,0.43447795510292053
147,0.2540180116261939,-0.2625235617160797,0.19117622438952164,0.6455143402081951,0.3459696541606141,0.5256478081631111,0.17724405081101272,0.498,0.4474968609709186,0.6034214135353031,0.2827858771964693,0.495,0.43481214797359735,0.525423974091432,0.16239311859827965,0.323,0.08329251982608801,0.014662540331583948,0.0828095485283283,-0.0669785505734844,0.809,0.498,0.8976849913597107,0.9044203162193298,0.8745781779289246,,0.45462227956002677,0.5295632323282493,0.5495517973457708,0.175,0.3910763116914703,0.8419109618027185,0.7968511069760337,0.7106181055204113,0.291576218506353,0.6602390982013792,0.291576218506353,0.18852140754461288
148,0.9999999999997222,-0.0,0.9999999999974046,0.9999999999999949,0.9999986906118462,1.0,0.9445014006253502,1.0,0.9929801984354713,1.0,0.990636096159024,0.969,0.9808492133712167,1.0,0.9498555844638961,0.934,0.9982126331079664,0.9979786894879767,0.9982492789346447,-0.0002553291878257813,1.0,1.0,0.9999985098838806,0.9996756911277771,0.9983801245689392,,0.9853642876870654,0.9999999983349261,0.9999999813051926,0.92,0.973977267102795,0.9999999999985578,0.9999999999981359,0.9999999999970457,0.9999999999999912,0.9999999999984326,0.9999999999970457,0.9997836947441101
